timestamp,posture,decibel_level,ambient_light
2025/10/16 21:53:02,standing,37,668
2025/10/16 21:53:12,standing,43,676
2025/10/16 21:53:22,standing,43,651
2025/10/16 21:53:32,standing,38,661
2025/10/16 21:53:42,standing,37,671
2025/10/16 21:53:52,standing,39,685
2025/10/16 21:54:02,standing,38,644
2025/10/16 21:54:12,standing,42,641
2025/10/16 21:54:22,standing,44,644
2025/10/16 21:54:32,standing,37,689
2025/10/16 21:54:42,standing,44,666
2025/10/16 21:54:52,standing,40,653
2025/10/16 21:55:02,standing,36,660
2025/10/16 21:55:12,standing,35,664
2025/10/16 21:55:22,standing,40,688
2025/10/16 21:55:32,standing,42,661
2025/10/16 21:55:42,standing,36,630
2025/10/16 21:55:52,standing,39,652
2025/10/16 21:56:02,standing,36,669
2025/10/16 21:56:12,standing,39,657
2025/10/16 21:56:22,standing,37,641
2025/10/16 21:56:32,standing,39,643
2025/10/16 21:56:42,standing,35,650
2025/10/16 21:56:52,standing,44,666
2025/10/16 21:57:02,standing,42,689
2025/10/16 21:57:12,standing,44,683
2025/10/16 21:57:22,standing,35,637
2025/10/16 21:57:32,standing,39,689
2025/10/16 21:57:42,standing,40,644
2025/10/16 21:57:52,standing,35,656
2025/10/16 21:58:02,standing,39,646
2025/10/16 21:58:12,standing,43,678
2025/10/16 21:58:22,standing,40,653
2025/10/16 21:58:32,standing,35,678
2025/10/16 21:58:42,standing,35,663
2025/10/16 21:58:52,standing,38,645
2025/10/16 21:59:02,standing,37,636
2025/10/16 21:59:12,standing,36,677
2025/10/16 21:59:22,standing,38,666
2025/10/16 21:59:32,standing,42,672
2025/10/16 21:59:42,standing,39,679
2025/10/16 21:59:52,standing,40,636
2025/10/16 22:00:02,standing,36,677
2025/10/16 22:00:12,standing,42,675
2025/10/16 22:00:22,standing,41,646
2025/10/16 22:00:32,standing,39,636
2025/10/16 22:00:42,standing,35,675
2025/10/16 22:00:52,standing,36,663
2025/10/16 22:01:02,standing,38,683
2025/10/16 22:01:12,standing,44,645
2025/10/16 22:01:22,standing,38,641
2025/10/16 22:01:32,standing,42,662
2025/10/16 22:01:42,standing,42,686
2025/10/16 22:01:52,standing,41,643
2025/10/16 22:02:02,standing,35,636
2025/10/16 22:02:12,standing,40,670
2025/10/16 22:02:22,standing,43,663
2025/10/16 22:02:32,standing,37,682
2025/10/16 22:02:42,standing,35,682
2025/10/16 22:02:52,standing,40,655
2025/10/16 22:03:02,standing,37,640
2025/10/16 22:03:12,standing,37,681
2025/10/16 22:03:22,standing,42,632
2025/10/16 22:03:32,standing,37,683
2025/10/16 22:03:42,standing,42,657
2025/10/16 22:03:52,standing,37,654
2025/10/16 22:04:02,standing,40,654
2025/10/16 22:04:12,standing,35,646
2025/10/16 22:04:22,standing,38,671
2025/10/16 22:04:32,standing,42,682
2025/10/16 22:04:42,standing,40,642
2025/10/16 22:04:52,standing,35,645
2025/10/16 22:05:02,sitting,44,679
2025/10/16 22:05:12,sitting,35,670
2025/10/16 22:05:22,sitting,42,689
2025/10/16 22:05:32,sitting,39,686
2025/10/16 22:05:42,sitting,44,673
2025/10/16 22:05:52,sitting,41,646
2025/10/16 22:06:02,sitting,37,654
2025/10/16 22:06:12,sitting,42,678
2025/10/16 22:06:22,sitting,37,675
2025/10/16 22:06:32,sitting,42,649
2025/10/16 22:06:42,sitting,39,669
2025/10/16 22:06:52,sitting,36,647
2025/10/16 22:07:02,sitting,41,683
2025/10/16 22:07:12,sitting,43,657
2025/10/16 22:07:22,sitting,40,646
2025/10/16 22:07:32,sitting,41,657
2025/10/16 22:07:42,unknown,37,681
2025/10/16 22:07:52,sitting,36,673
2025/10/16 22:08:02,sitting,37,657
2025/10/16 22:08:12,sitting,37,682
2025/10/16 22:08:22,sitting,41,642
2025/10/16 22:08:32,sitting,42,677
2025/10/16 22:08:42,sitting,38,687
2025/10/16 22:08:52,standing,36,662
2025/10/16 22:09:02,sitting,43,646
2025/10/16 22:09:12,sitting,38,635
2025/10/16 22:09:22,sitting,40,640
2025/10/16 22:09:32,sitting,40,672
2025/10/16 22:09:42,sitting,38,653
2025/10/16 22:09:52,sitting,41,634
2025/10/16 22:10:02,sitting,44,630
2025/10/16 22:10:12,sitting,41,639
2025/10/16 22:10:22,sitting,41,685
2025/10/16 22:10:32,sitting,35,688
2025/10/16 22:10:42,sitting,36,677
2025/10/16 22:10:52,sitting,35,670
2025/10/16 22:11:02,sitting,37,653
2025/10/16 22:11:12,sitting,38,660
2025/10/16 22:11:22,unknown,38,671
2025/10/16 22:11:32,sitting,38,674
2025/10/16 22:11:42,sitting,35,647
2025/10/16 22:11:52,sitting,35,662
2025/10/16 22:12:02,sitting,41,660
2025/10/16 22:12:12,sitting,41,646
2025/10/16 22:12:22,sitting,42,652
2025/10/16 22:12:32,sitting,42,687
2025/10/16 22:12:42,sitting,39,665
2025/10/16 22:12:52,sitting,40,648
2025/10/16 22:13:02,sitting,38,642
2025/10/16 22:13:12,sitting,40,666
2025/10/16 22:13:22,sitting,37,682
2025/10/16 22:13:32,sitting,36,677
2025/10/16 22:13:42,sitting,41,649
2025/10/16 22:13:52,sitting,37,666
2025/10/16 22:14:02,sitting,44,634
2025/10/16 22:14:12,sitting,38,678
2025/10/16 22:14:22,sitting,38,635
2025/10/16 22:14:32,sitting,38,657
2025/10/16 22:14:42,sitting,35,638
2025/10/16 22:14:52,unknown,38,643
2025/10/16 22:15:02,sitting,35,647
2025/10/16 22:15:12,sitting,38,673
2025/10/16 22:15:22,sitting,39,666
2025/10/16 22:15:32,sitting,40,677
2025/10/16 22:15:42,sitting,38,645
2025/10/16 22:15:52,sitting,37,670
2025/10/16 22:16:02,standing,38,654
2025/10/16 22:16:12,standing,38,630
2025/10/16 22:16:22,standing,44,688
2025/10/16 22:16:32,standing,43,682
2025/10/16 22:16:42,standing,44,675
2025/10/16 22:16:52,standing,40,644
2025/10/16 22:17:02,standing,41,634
2025/10/16 22:17:12,standing,44,688
2025/10/16 22:17:22,standing,43,671
2025/10/16 22:17:32,standing,40,676
2025/10/16 22:17:42,standing,44,682
2025/10/16 22:17:52,standing,40,660
2025/10/16 22:18:02,standing,43,660
2025/10/16 22:18:12,standing,38,655
2025/10/16 22:18:22,standing,44,637
2025/10/16 22:18:32,standing,39,644
2025/10/16 22:18:42,standing,38,648
2025/10/16 22:18:52,standing,39,646
2025/10/16 22:19:02,standing,41,652
2025/10/16 22:19:12,standing,38,687
2025/10/16 22:19:22,standing,41,662
2025/10/16 22:19:32,standing,40,677
2025/10/16 22:19:42,standing,39,686
2025/10/16 22:19:52,standing,41,633
2025/10/16 22:20:02,standing,37,681
2025/10/16 22:20:12,standing,35,689
2025/10/16 22:20:22,standing,43,680
2025/10/16 22:20:32,standing,38,686
2025/10/16 22:20:42,standing,38,673
2025/10/16 22:20:52,standing,37,671
2025/10/16 22:21:02,standing,36,669
2025/10/16 22:21:12,standing,37,646
2025/10/16 22:21:22,standing,41,686
2025/10/16 22:21:32,standing,36,674
2025/10/16 22:21:42,standing,38,633
2025/10/16 22:21:52,standing,41,645
2025/10/16 22:22:02,standing,36,646
2025/10/16 22:22:12,standing,35,675
2025/10/16 22:22:22,standing,39,672
2025/10/16 22:22:32,standing,44,689
2025/10/16 22:22:42,standing,39,687
2025/10/16 22:22:52,standing,35,679
2025/10/16 22:23:02,standing,40,680
2025/10/16 22:23:12,standing,42,665
2025/10/16 22:23:22,standing,37,680
2025/10/16 22:23:32,standing,39,664
2025/10/16 22:23:42,standing,35,639
2025/10/16 22:23:52,standing,41,632
2025/10/16 22:24:02,standing,40,687
2025/10/16 22:24:12,standing,40,656
2025/10/16 22:24:22,standing,37,671
2025/10/16 22:24:32,standing,41,630
2025/10/16 22:24:42,standing,43,683
2025/10/16 22:24:52,standing,43,669
2025/10/16 22:25:02,standing,40,658
2025/10/16 22:25:12,standing,41,687
2025/10/16 22:25:22,standing,44,658
2025/10/16 22:25:32,standing,43,630
2025/10/16 22:25:42,standing,40,653
2025/10/16 22:25:52,standing,44,679
2025/10/16 22:26:02,standing,39,630
2025/10/16 22:26:12,standing,35,636
2025/10/16 22:26:22,standing,38,653
2025/10/16 22:26:32,standing,37,683
2025/10/16 22:26:42,standing,35,688
2025/10/16 22:26:52,standing,40,635
2025/10/16 22:27:02,standing,42,636
2025/10/16 22:27:12,standing,35,653
2025/10/16 22:27:22,standing,43,665
2025/10/16 22:27:32,standing,36,645
2025/10/16 22:27:42,standing,39,682
2025/10/16 22:27:52,standing,41,636
2025/10/16 22:28:02,standing,35,630
2025/10/16 22:28:12,standing,41,674
2025/10/16 22:28:22,standing,41,658
2025/10/16 22:28:32,standing,40,652
2025/10/16 22:28:42,standing,37,662
2025/10/16 22:28:52,standing,44,652
2025/10/16 22:29:02,standing,39,655
2025/10/16 22:29:12,standing,38,639
2025/10/16 22:29:22,standing,40,681
2025/10/16 22:29:32,standing,42,657
2025/10/16 22:29:42,standing,41,652
2025/10/16 22:29:52,standing,36,677
2025/10/16 22:30:02,standing,43,639
2025/10/16 22:30:12,standing,40,676
2025/10/16 22:30:22,standing,43,651
2025/10/16 22:30:32,standing,42,637
2025/10/16 22:30:42,standing,35,634
2025/10/16 22:30:52,standing,43,643
2025/10/16 22:31:02,standing,36,669
2025/10/16 22:31:12,standing,44,645
2025/10/16 22:31:22,standing,43,681
2025/10/16 22:31:32,standing,44,649
2025/10/16 22:31:42,standing,35,676
2025/10/16 22:31:52,standing,36,640
2025/10/16 22:32:02,standing,39,659
2025/10/16 22:32:12,standing,41,644
2025/10/16 22:32:22,standing,40,672
2025/10/16 22:32:32,standing,38,677
2025/10/16 22:32:42,standing,44,674
2025/10/16 22:32:52,standing,40,647
2025/10/16 22:33:02,standing,35,639
2025/10/16 22:33:12,standing,39,672
2025/10/16 22:33:22,standing,37,630
2025/10/16 22:33:32,standing,41,646
2025/10/16 22:33:42,standing,43,655
2025/10/16 22:33:52,standing,41,646
2025/10/16 22:34:02,standing,42,640
2025/10/16 22:34:12,standing,44,651
2025/10/16 22:34:22,standing,39,643
2025/10/16 22:34:32,standing,44,660
2025/10/16 22:34:42,standing,40,655
2025/10/16 22:34:52,standing,38,670
2025/10/16 22:35:02,standing,39,637
2025/10/16 22:35:12,standing,38,667
2025/10/16 22:35:22,standing,36,679
2025/10/16 22:35:32,standing,41,679
2025/10/16 22:35:42,standing,36,663
2025/10/16 22:35:52,standing,38,663
2025/10/16 22:36:02,standing,36,685
2025/10/16 22:36:12,standing,35,637
2025/10/16 22:36:22,standing,39,642
2025/10/16 22:36:32,standing,43,634
2025/10/16 22:36:42,standing,39,685
2025/10/16 22:36:52,standing,39,640
2025/10/16 22:37:02,standing,41,636
2025/10/16 22:37:12,standing,41,632
2025/10/16 22:37:22,standing,42,660
2025/10/16 22:37:32,standing,38,630
2025/10/16 22:37:42,standing,41,671
2025/10/16 22:37:52,standing,39,660
2025/10/16 22:38:02,standing,40,681
2025/10/16 22:38:12,standing,40,659
2025/10/16 22:38:22,standing,36,684
2025/10/16 22:38:32,standing,42,671
2025/10/16 22:38:42,standing,35,636
2025/10/16 22:38:52,standing,44,655
2025/10/16 22:39:02,standing,43,670
2025/10/16 22:39:12,standing,35,686
2025/10/16 22:39:22,standing,35,676
2025/10/16 22:39:32,standing,43,660
2025/10/16 22:39:42,standing,41,639
2025/10/16 22:39:52,standing,44,633
2025/10/16 22:40:02,standing,41,655
2025/10/16 22:40:12,standing,42,675
2025/10/16 22:40:22,standing,44,659
2025/10/16 22:40:32,standing,44,647
2025/10/16 22:40:42,standing,42,673
2025/10/16 22:40:52,standing,41,686
2025/10/16 22:41:02,standing,37,689
2025/10/16 22:41:12,standing,36,642
2025/10/16 22:41:22,standing,44,647
2025/10/16 22:41:32,standing,39,668
2025/10/16 22:41:42,standing,35,642
2025/10/16 22:41:52,standing,41,635
2025/10/16 22:42:02,standing,44,636
2025/10/16 22:42:12,standing,40,647
2025/10/16 22:42:22,standing,39,660
2025/10/16 22:42:32,standing,37,653
2025/10/16 22:42:42,standing,39,657
2025/10/16 22:42:52,standing,39,640
2025/10/16 22:43:02,standing,37,649
2025/10/16 22:43:12,standing,44,650
2025/10/16 22:43:22,standing,37,651
2025/10/16 22:43:32,standing,44,688
2025/10/16 22:43:42,standing,42,689
2025/10/16 22:43:52,standing,42,684
2025/10/16 22:44:02,standing,43,652
2025/10/16 22:44:12,standing,40,668
2025/10/16 22:44:22,standing,38,648
2025/10/16 22:44:32,standing,36,642
2025/10/16 22:44:42,standing,41,641
2025/10/16 22:44:52,standing,42,631
2025/10/16 22:45:02,standing,36,669
2025/10/16 22:45:12,standing,44,682
2025/10/16 22:45:22,standing,39,665
2025/10/16 22:45:32,standing,41,681
2025/10/16 22:45:42,standing,42,631
2025/10/16 22:45:52,standing,40,639
2025/10/16 22:46:02,standing,41,676
2025/10/16 22:46:12,standing,38,649
2025/10/16 22:46:22,standing,43,642
2025/10/16 22:46:32,standing,43,677
2025/10/16 22:46:42,standing,35,661
2025/10/16 22:46:52,standing,41,683
2025/10/16 22:47:02,standing,38,652
2025/10/16 22:47:12,standing,41,671
2025/10/16 22:47:22,standing,40,651
2025/10/16 22:47:32,standing,44,662
2025/10/16 22:47:42,standing,37,672
2025/10/16 22:47:52,standing,38,633
2025/10/16 22:48:02,standing,41,675
2025/10/16 22:48:12,standing,44,687
2025/10/16 22:48:22,standing,39,668
2025/10/16 22:48:32,standing,36,657
2025/10/16 22:48:42,standing,43,662
2025/10/16 22:48:52,standing,44,633
2025/10/16 22:49:02,standing,40,689
2025/10/16 22:49:12,standing,40,634
2025/10/16 22:49:22,standing,44,670
2025/10/16 22:49:32,standing,36,655
2025/10/16 22:49:42,standing,37,642
2025/10/16 22:49:52,standing,42,633
2025/10/16 22:50:02,standing,36,630
2025/10/16 22:50:12,standing,36,687
2025/10/16 22:50:22,standing,35,644
2025/10/16 22:50:32,standing,43,648
2025/10/16 22:50:42,standing,44,635
2025/10/16 22:50:52,standing,36,641
2025/10/16 22:51:02,standing,44,644
2025/10/16 22:51:12,standing,41,651
2025/10/16 22:51:22,standing,40,641
2025/10/16 22:51:32,standing,42,675
2025/10/16 22:51:42,standing,41,672
2025/10/16 22:51:52,standing,41,646
2025/10/16 22:52:02,standing,36,671
2025/10/16 22:52:12,standing,42,672
2025/10/16 22:52:22,standing,35,668
2025/10/16 22:52:32,standing,35,644
2025/10/16 22:52:42,standing,44,667
2025/10/16 22:52:52,standing,39,636
2025/10/16 22:53:02,standing,44,645
2025/10/16 22:53:12,standing,39,655
2025/10/16 22:53:22,standing,43,681
2025/10/16 22:53:32,standing,36,635
2025/10/16 22:53:42,standing,36,667
2025/10/16 22:53:52,standing,44,635
2025/10/16 22:54:02,standing,41,678
2025/10/16 22:54:12,standing,35,632
2025/10/16 22:54:22,standing,42,640
2025/10/16 22:54:32,standing,44,679
2025/10/16 22:54:42,standing,41,683
2025/10/16 22:54:52,standing,38,668
2025/10/16 22:55:02,standing,40,667
2025/10/16 22:55:12,standing,43,668
2025/10/16 22:55:22,standing,35,669
2025/10/16 22:55:32,standing,37,644
2025/10/16 22:55:42,standing,35,687
2025/10/16 22:55:52,standing,42,650
2025/10/16 22:56:02,standing,44,648
2025/10/16 22:56:12,standing,39,649
2025/10/16 22:56:22,standing,36,631
2025/10/16 22:56:32,standing,38,688
2025/10/16 22:56:42,standing,40,682
2025/10/16 22:56:52,standing,36,681
2025/10/16 22:57:02,standing,37,645
2025/10/16 22:57:12,standing,37,641
2025/10/16 22:57:22,standing,44,672
2025/10/16 22:57:32,standing,35,684
2025/10/16 22:57:42,standing,39,672
2025/10/16 22:57:52,standing,35,639
2025/10/16 22:58:02,standing,43,645
2025/10/16 22:58:12,standing,35,631
2025/10/16 22:58:22,standing,38,662
2025/10/16 22:58:32,standing,35,668
2025/10/16 22:58:42,standing,41,637
2025/10/16 22:58:52,standing,41,679
2025/10/16 22:59:02,standing,35,683
2025/10/16 22:59:12,standing,40,651
2025/10/16 22:59:22,standing,36,670
2025/10/16 22:59:32,standing,42,675
2025/10/16 22:59:42,standing,41,686
2025/10/16 22:59:52,standing,37,663
2025/10/16 23:00:02,standing,42,650
2025/10/16 23:00:12,standing,39,645
2025/10/16 23:00:22,standing,44,630
2025/10/16 23:00:32,standing,37,687
2025/10/16 23:00:42,standing,36,634
2025/10/16 23:00:52,standing,40,641
2025/10/16 23:01:02,standing,37,633
2025/10/16 23:01:12,standing,41,683
2025/10/16 23:01:22,standing,40,653
2025/10/16 23:01:32,standing,37,636
2025/10/16 23:01:42,standing,40,656
2025/10/16 23:01:52,standing,36,634
2025/10/16 23:02:02,standing,40,681
2025/10/16 23:02:12,standing,38,682
2025/10/16 23:02:22,standing,36,676
2025/10/16 23:02:32,standing,40,667
2025/10/16 23:02:42,standing,40,669
2025/10/16 23:02:52,standing,39,638
2025/10/16 23:03:02,standing,41,679
2025/10/16 23:03:12,standing,39,645
2025/10/16 23:03:22,standing,35,681
2025/10/16 23:03:32,standing,36,663
2025/10/16 23:03:42,standing,41,657
2025/10/16 23:03:52,standing,40,641
2025/10/16 23:04:02,standing,40,656
2025/10/16 23:04:12,standing,35,642
2025/10/16 23:04:22,standing,37,641
2025/10/16 23:04:32,standing,36,645
2025/10/16 23:04:42,standing,36,664
2025/10/16 23:04:52,standing,36,673
2025/10/16 23:05:02,standing,38,651
2025/10/16 23:05:12,standing,43,634
2025/10/16 23:05:22,standing,38,675
2025/10/16 23:05:32,standing,37,685
2025/10/16 23:05:42,standing,44,670
2025/10/16 23:05:52,standing,43,641
2025/10/16 23:06:02,standing,39,661
2025/10/16 23:06:12,standing,37,680
2025/10/16 23:06:22,standing,44,655
2025/10/16 23:06:32,standing,35,659
2025/10/16 23:06:42,standing,38,643
2025/10/16 23:06:52,standing,41,644
2025/10/16 23:07:02,standing,38,679
2025/10/16 23:07:12,standing,43,645
2025/10/16 23:07:22,standing,40,650
2025/10/16 23:07:32,standing,35,677
2025/10/16 23:07:42,standing,43,654
2025/10/16 23:07:52,standing,37,648
2025/10/16 23:08:02,standing,39,679
2025/10/16 23:08:12,standing,41,652
2025/10/16 23:08:22,standing,43,645
2025/10/16 23:08:32,standing,39,673
2025/10/16 23:08:42,standing,37,659
2025/10/16 23:08:52,standing,37,670
2025/10/16 23:09:02,standing,37,656
2025/10/16 23:09:12,standing,41,653
2025/10/16 23:09:22,standing,42,679
2025/10/16 23:09:32,standing,41,686
2025/10/16 23:09:42,standing,39,685
2025/10/16 23:09:52,standing,44,639
2025/10/16 23:10:02,standing,41,655
2025/10/16 23:10:12,standing,35,672
2025/10/16 23:10:22,standing,35,646
2025/10/16 23:10:32,standing,42,647
2025/10/16 23:10:42,standing,35,638
2025/10/16 23:10:52,standing,38,658
2025/10/16 23:11:02,standing,38,631
2025/10/16 23:11:12,standing,36,638
2025/10/16 23:11:22,standing,36,633
2025/10/16 23:11:32,standing,38,678
2025/10/16 23:11:42,standing,37,666
2025/10/16 23:11:52,standing,40,663
2025/10/16 23:12:02,standing,36,658
2025/10/16 23:12:12,standing,43,686
2025/10/16 23:12:22,standing,44,689
2025/10/16 23:12:32,standing,41,635
2025/10/16 23:12:42,standing,39,668
2025/10/16 23:12:52,standing,41,659
2025/10/16 23:13:02,standing,41,646
2025/10/16 23:13:12,standing,35,639
2025/10/16 23:13:22,standing,38,668
2025/10/16 23:13:32,standing,41,678
2025/10/16 23:13:42,standing,37,681
2025/10/16 23:13:52,standing,40,639
2025/10/16 23:14:02,standing,42,651
2025/10/16 23:14:12,standing,35,662
2025/10/16 23:14:22,standing,37,667
2025/10/16 23:14:32,standing,42,659
2025/10/16 23:14:42,standing,42,633
2025/10/16 23:14:52,standing,36,679
2025/10/16 23:15:02,standing,41,663
2025/10/16 23:15:12,standing,41,649
2025/10/16 23:15:22,standing,35,655
2025/10/16 23:15:32,standing,37,631
2025/10/16 23:15:42,standing,41,679
2025/10/16 23:15:52,standing,35,652
2025/10/16 23:16:02,standing,41,659
2025/10/16 23:16:12,standing,40,668
2025/10/16 23:16:22,standing,39,657
2025/10/16 23:16:32,standing,39,672
2025/10/16 23:16:42,standing,42,657
2025/10/16 23:16:52,standing,41,656
2025/10/16 23:17:02,standing,37,657
2025/10/16 23:17:12,standing,39,673
2025/10/16 23:17:22,standing,44,636
2025/10/16 23:17:32,standing,35,662
2025/10/16 23:17:42,standing,43,663
2025/10/16 23:17:52,standing,40,676
2025/10/16 23:18:02,standing,44,636
2025/10/16 23:18:12,standing,44,679
2025/10/16 23:18:22,standing,36,656
2025/10/16 23:18:32,standing,37,669
2025/10/16 23:18:42,standing,37,638
2025/10/16 23:18:52,standing,35,657
2025/10/16 23:19:02,standing,41,663
2025/10/16 23:19:12,standing,37,688
2025/10/16 23:19:22,standing,40,656
2025/10/16 23:19:32,standing,40,644
2025/10/16 23:19:42,standing,40,673
2025/10/16 23:19:52,standing,40,660
2025/10/16 23:20:02,standing,38,673
2025/10/16 23:20:12,standing,42,685
2025/10/16 23:20:22,standing,41,648
2025/10/16 23:20:32,standing,43,676
2025/10/16 23:20:42,standing,39,689
2025/10/16 23:20:52,standing,41,660
2025/10/16 23:21:02,standing,44,664
2025/10/16 23:21:12,standing,38,639
2025/10/16 23:21:22,standing,41,654
2025/10/16 23:21:32,standing,38,638
2025/10/16 23:21:42,standing,41,679
2025/10/16 23:21:52,standing,41,667
2025/10/16 23:22:02,standing,43,669
2025/10/16 23:22:12,standing,39,637
2025/10/16 23:22:22,standing,36,678
2025/10/16 23:22:32,standing,36,666
2025/10/16 23:22:42,standing,44,661
2025/10/16 23:22:52,standing,41,684
2025/10/16 23:23:02,standing,37,637
2025/10/16 23:23:12,standing,39,631
2025/10/16 23:23:22,standing,37,665
2025/10/16 23:23:32,standing,41,665
2025/10/16 23:23:42,standing,36,643
2025/10/16 23:23:52,standing,39,650
2025/10/16 23:24:02,standing,40,634
2025/10/16 23:24:12,standing,40,670
2025/10/16 23:24:22,standing,43,659
2025/10/16 23:24:32,standing,42,660
2025/10/16 23:24:42,standing,43,655
2025/10/16 23:24:52,standing,41,631
2025/10/16 23:25:02,standing,43,660
2025/10/16 23:25:12,standing,40,666
2025/10/16 23:25:22,standing,43,636
2025/10/16 23:25:32,standing,40,682
2025/10/16 23:25:42,standing,36,636
2025/10/16 23:25:52,standing,36,680
2025/10/16 23:26:02,standing,37,648
2025/10/16 23:26:12,standing,37,681
2025/10/16 23:26:22,standing,35,679
2025/10/16 23:26:32,standing,41,643
2025/10/16 23:26:42,standing,43,671
2025/10/16 23:26:52,standing,35,681
2025/10/16 23:27:02,standing,42,685
2025/10/16 23:27:12,standing,43,648
2025/10/16 23:27:22,standing,38,647
2025/10/16 23:27:32,standing,41,639
2025/10/16 23:27:42,standing,44,634
2025/10/16 23:27:52,standing,38,647
2025/10/16 23:28:02,standing,39,662
2025/10/16 23:28:12,standing,37,673
2025/10/16 23:28:22,standing,41,643
2025/10/16 23:28:32,sitting,38,635
2025/10/16 23:28:42,sitting,36,669
2025/10/16 23:28:52,sitting,36,637
2025/10/16 23:29:02,sitting,43,677
2025/10/16 23:29:12,sitting,44,680
2025/10/16 23:29:22,sitting,41,657
2025/10/16 23:29:32,sitting,41,630
2025/10/16 23:29:42,sitting,36,669
2025/10/16 23:29:52,sitting,37,632
2025/10/16 23:30:02,sitting,41,663
2025/10/16 23:30:12,sitting,39,666
2025/10/16 23:30:22,sitting,42,658
2025/10/16 23:30:32,sitting,44,678
2025/10/16 23:30:42,sitting,39,673
2025/10/16 23:30:52,sitting,43,640
2025/10/16 23:31:02,sitting,38,653
2025/10/16 23:31:12,unknown,38,664
2025/10/16 23:31:22,sitting,44,678
2025/10/16 23:31:32,sitting,44,667
2025/10/16 23:31:42,sitting,36,658
2025/10/16 23:31:52,sitting,41,671
2025/10/16 23:32:02,sitting,35,631
2025/10/16 23:32:12,sitting,37,630
2025/10/16 23:32:22,standing,43,634
2025/10/16 23:32:32,sitting,43,633
2025/10/16 23:32:42,sitting,36,651
2025/10/16 23:32:52,sitting,35,682
2025/10/16 23:33:02,sitting,36,643
2025/10/16 23:33:12,sitting,43,640
2025/10/16 23:33:22,sitting,39,667
2025/10/16 23:33:32,sitting,41,654
2025/10/16 23:33:42,sitting,37,674
2025/10/16 23:33:52,sitting,39,665
2025/10/16 23:34:02,sitting,43,649
2025/10/16 23:34:12,sitting,39,678
2025/10/16 23:34:22,sitting,38,687
2025/10/16 23:34:32,sitting,41,668
2025/10/16 23:34:42,sitting,41,670
2025/10/16 23:34:52,unknown,39,632
2025/10/16 23:35:02,sitting,41,630
2025/10/16 23:35:12,sitting,35,642
2025/10/16 23:35:22,sitting,42,659
2025/10/16 23:35:32,sitting,44,652
2025/10/16 23:35:42,sitting,36,667
2025/10/16 23:35:52,sitting,41,684
2025/10/16 23:36:02,sitting,35,649
2025/10/16 23:36:12,sitting,44,646
2025/10/16 23:36:22,sitting,36,687
2025/10/16 23:36:32,sitting,43,639
2025/10/16 23:36:42,sitting,36,631
2025/10/16 23:36:52,sitting,39,660
2025/10/16 23:37:02,sitting,36,631
2025/10/16 23:37:12,sitting,37,676
2025/10/16 23:37:22,sitting,42,674
2025/10/16 23:37:32,sitting,37,667
2025/10/16 23:37:42,sitting,39,651
2025/10/16 23:37:52,sitting,43,676
2025/10/16 23:38:02,sitting,43,638
2025/10/16 23:38:12,standing,41,683
2025/10/16 23:38:22,standing,43,667
2025/10/16 23:38:32,standing,38,677
2025/10/16 23:38:42,standing,39,681
2025/10/16 23:38:52,standing,40,655
2025/10/16 23:39:02,standing,39,686
2025/10/16 23:39:12,standing,37,674
2025/10/16 23:39:22,standing,40,648
2025/10/16 23:39:32,standing,41,630
2025/10/16 23:39:42,standing,43,667
2025/10/16 23:39:52,standing,38,634
2025/10/16 23:40:02,standing,38,634
2025/10/16 23:40:12,standing,36,639
2025/10/16 23:40:22,standing,39,642
2025/10/16 23:40:32,standing,40,639
2025/10/16 23:40:42,standing,44,635
2025/10/16 23:40:52,standing,40,645
2025/10/16 23:41:02,standing,37,669
2025/10/16 23:41:12,standing,35,654
2025/10/16 23:41:22,standing,40,656
2025/10/16 23:41:32,standing,42,660
2025/10/16 23:41:42,standing,41,672
2025/10/16 23:41:52,standing,44,674
2025/10/16 23:42:02,standing,44,631
2025/10/16 23:42:12,standing,36,660
2025/10/16 23:42:22,standing,36,667
2025/10/16 23:42:32,standing,43,671
2025/10/16 23:42:42,standing,39,684
2025/10/16 23:42:52,standing,38,666
2025/10/16 23:43:02,standing,39,643
2025/10/16 23:43:12,standing,39,657
2025/10/16 23:43:22,standing,42,686
2025/10/16 23:43:32,standing,40,633
2025/10/16 23:43:42,standing,36,642
2025/10/16 23:43:52,standing,41,662
2025/10/16 23:44:02,standing,39,681
2025/10/16 23:44:12,standing,41,687
2025/10/16 23:44:22,standing,42,632
2025/10/16 23:44:32,standing,36,667
2025/10/16 23:44:42,standing,10,689
2025/10/16 23:44:52,standing,21,657
2025/10/16 23:45:02,standing,17,632
2025/10/16 23:45:12,standing,14,647
2025/10/16 23:45:22,standing,11,643
2025/10/16 23:45:32,standing,16,659
2025/10/16 23:45:42,standing,7,634
2025/10/16 23:45:52,standing,21,669
2025/10/16 23:46:02,standing,9,678
2025/10/16 23:46:12,standing,6,635
2025/10/16 23:46:22,standing,5,661
2025/10/16 23:46:32,standing,12,643
2025/10/16 23:46:42,standing,5,673
2025/10/16 23:46:52,standing,13,664
2025/10/16 23:47:02,standing,8,638
2025/10/16 23:47:12,standing,16,677
2025/10/16 23:47:22,standing,18,657
2025/10/16 23:47:32,standing,15,681
2025/10/16 23:47:42,standing,9,631
2025/10/16 23:47:52,standing,19,638
2025/10/16 23:48:02,standing,13,668
2025/10/16 23:48:12,standing,6,667
